name,x_fit,y_fit_dem,y_fit_rep
income,0.0,13.897246580010531,86.10275341998947
income,317.03206412825654,14.240011648335715,85.75998835166429
income,634.0641282565131,14.581561532765841,85.41843846723415
income,951.0961923847697,14.921896233300561,85.07810376669943
income,1268.1282565130261,15.261015749939535,84.73898425006047
income,1585.1603206412826,15.598920082682413,84.40107991731759
income,1902.1923847695393,15.935609231528858,84.06439076847114
income,2219.224448897796,16.27108319647853,83.72891680352149
income,2536.2565130260523,16.605341977531083,83.39465802246893
income,2853.2885771543088,16.93838557468618,83.06161442531382
income,3170.3206412825652,17.27021398794349,82.72978601205651
income,3487.3527054108217,17.60082721730268,82.39917278269732
income,3804.3847695390787,17.930225262763404,82.06977473723659
income,4121.416833667335,18.25840812432534,81.74159187567467
income,4438.448897795592,18.585375801988153,81.41462419801185
income,4755.480961923848,18.91112829575151,81.08887170424849
income,5072.513026052105,19.235665605615093,80.76433439438492
income,5389.5450901803615,19.558987731578565,80.44101226842145
income,5706.5771543086175,19.8810946736416,80.11890532635839
income,6023.6092184368745,20.201986431803885,79.79801356819613
income,6340.6412825651305,20.52166300606508,79.47833699393492
income,6657.673346693387,20.840124396424876,79.15987560357513
income,6974.705410821643,21.157370602882946,78.84262939711707
income,7291.7374749499,21.473401625438978,78.52659837456102
income,7608.769539078157,21.788217464092646,78.21178253590735
income,7925.801603206413,22.10181811884364,77.89818188115636
income,8242.83366733467,22.41420358969165,77.58579641030835
income,8559.865731462927,22.725373876636343,77.27462612336366
income,8876.897795591183,23.035328979677427,76.96467102032257
income,9193.92985971944,23.344068898814584,76.65593110118542
income,9510.961923847695,23.651593634047504,76.3484063659525
income,9827.993987975953,23.95790318537588,76.04209681462412
income,10145.02605210421,24.262997552799405,75.7370024472006
income,10462.058116232465,24.56687673631777,75.43312326368223
income,10779.090180360723,24.86954073593068,75.13045926406932
income,11096.122244488979,25.170989551637827,74.82901044836218
income,11413.154308617235,25.47122318343891,74.5287768165611
income,11730.186372745491,25.77024163133362,74.22975836866638
income,12047.218436873749,26.06804489532168,73.93195510467832
income,12364.250501002005,26.364632975402774,73.63536702459723
income,12681.282565130261,26.660005871576615,73.33999412842338
income,12998.314629258519,26.9541635838429,73.0458364161571
income,13315.346693386775,27.247106112201347,72.75289388779865
income,13632.37875751503,27.538833456651663,72.46116654334833
income,13949.410821643287,27.829345617193553,72.17065438280645
income,14266.442885771545,28.11864259382673,71.88135740617328
income,14583.4749498998,28.406724386550902,71.59327561344911
income,14900.507014028057,28.693590995365785,71.30640900463422
income,15217.539078156315,28.9792424202711,71.0207575797289
income,15534.57114228457,29.263678661266564,70.73632133873345
income,15851.603206412827,29.546899718351888,70.45310028164812
income,16168.635270541083,29.828905591526787,70.17109440847321
income,16485.66733466934,30.10969628079099,69.89030371920902
income,16802.699398797595,30.389271786144224,69.61072821385578
income,17119.731462925854,30.6676321075862,69.3323678924138
income,17436.76352705411,30.944777245116644,69.05522275488335
income,17753.795591182366,31.220707198735298,68.7792928012647
income,18070.827655310623,31.49542196844187,68.50457803155813
income,18387.85971943888,31.7689215542361,68.2310784457639
income,18704.891783567135,32.041205956117714,67.95879404388229
income,19021.92384769539,32.312275174086444,67.68772482591355
income,19338.95591182365,32.58212920814202,67.41787079185798
income,19655.987975951906,32.85076805828419,67.14923194171581
income,19973.020040080162,33.11819172451266,66.88180827548734
income,20290.05210420842,33.3844002068272,66.61559979317279
income,20607.084168336674,33.649393505227536,66.35060649477246
income,20924.11623246493,33.9131716197134,66.0868283802866
income,21241.148296593186,34.175734550284545,65.82426544971545
income,21558.180360721446,34.4370822969407,65.5629177030593
income,21875.212424849702,34.69721485968162,65.30278514031836
income,22192.244488977958,34.95613223850705,65.04386776149295
income,22509.276553106214,35.213834433416736,64.78616556658328
income,22826.30861723447,35.470321444410416,64.52967855558958
income,23143.340681362726,35.725593271487845,64.27440672851216
income,23460.372745490982,35.97964991464878,64.02035008535123
income,23777.404809619242,36.23249137389297,63.76750862610703
income,24094.436873747498,36.48411764922016,63.51588235077984
income,24411.468937875754,36.73452874063012,63.26547125936989
income,24728.50100200401,36.98372464812258,63.01627535187742
income,25045.533066132266,37.23170537169732,62.76829462830267
income,25362.565130260522,37.47847091135411,62.52152908864589
income,25679.597194388778,37.72402126709268,62.27597873290731
income,25996.629258517038,37.96835643891281,62.03164356108719
income,26313.661322645294,38.21147642681425,61.78852357318574
income,26630.69338677355,38.45338123079678,61.54661876920322
income,26947.725450901806,38.69407085086016,61.305929149139835
income,27264.75751503006,38.93354528700415,61.066454712995856
income,27581.789579158318,39.171804539228525,60.82819546077148
income,27898.821643286574,39.408848607533045,60.59115139246695
income,28215.853707414833,39.6446774919175,60.3553225080825
income,28532.88577154309,39.87929119238164,60.12070880761835
income,28849.917835671346,40.11268970892526,59.88731029107473
income,29166.9498997996,40.34487304154813,59.655126958451866
income,29483.981963927858,40.57584119025002,59.42415880974998
income,29801.014028056114,40.8055941550307,59.1944058449693
income,30118.04609218437,41.03413193588996,58.96586806411004
income,30435.07815631263,41.26145453282759,58.73854546717241
income,30752.110220440885,41.48756194584335,58.51243805415663
income,31069.14228456914,41.712454174937044,58.287545825062956
income,31386.174348697397,41.93613122010845,58.06386877989156
income,31703.206412825653,42.158593081357346,57.84140691864265
income,32020.23847695391,42.37983975868353,57.620160241316476
income,32337.270541082165,42.59987125208678,57.40012874791323
income,32654.30260521042,42.81868756156689,57.18131243843311
income,32971.33466933868,43.03628868712366,56.96371131287634
income,33288.36673346694,43.25267462875688,56.74732537124312
income,33605.39879759519,43.467845386466344,56.532154613533656
income,33922.43086172345,43.681800960251834,56.318199039748166
income,34239.46292585171,43.894541350113165,56.10545864988684
income,34556.49498997996,44.10606655605013,55.893933443949884
income,34873.52705410822,44.31637657806252,55.68362342193749
income,35190.55911823647,44.52547141615014,55.47452858384987
income,35507.59118236473,44.73335107031281,55.2666489296872
income,35824.623246492985,44.94001554055029,55.059984459449694
income,36141.655310621245,45.145464826862444,54.854535173137556
income,36458.687374749505,45.34969892924905,54.65030107075095
income,36775.71943887776,45.5527178477099,54.4472821522901
income,37092.75150300602,45.75452158224482,54.24547841775518
income,37409.78356713427,45.95511013285362,54.04488986714638
income,37726.81563126253,46.15448349953611,53.84551650046389
income,38043.84769539078,46.35264168229211,53.647358317707884
income,38360.87975951904,46.549584681121424,53.450415318878576
income,38677.9118236473,46.745312496023885,53.254687503976115
income,38994.94388777555,46.93982512699928,53.06017487300072
income,39311.97595190381,47.133122574047455,52.86687742595254
income,39629.008016032065,47.325204837168215,52.67479516283178
income,39946.040080160325,47.5160719163614,52.48392808363861
income,40263.07214428858,47.70572381162682,52.29427618837319
income,40580.10420841684,47.8941605229643,52.10583947703571
income,40897.136272545096,48.08138205037365,51.918617949626345
income,41214.16833667335,48.267388393854716,51.732611606145284
income,41531.20040080161,48.45217955340733,51.54782044659266
income,41848.23246492986,48.63575552903132,51.36424447096869
income,42165.26452905812,48.81811632072651,51.18188367927349
income,42482.29659318637,48.99926192849273,51.00073807150727
income,42799.32865731463,49.17919235232983,50.82080764767017
income,43116.36072144289,49.357907592237616,50.642092407762384
income,43433.392785571144,49.53540764821595,50.464592351784056
income,43750.424849699404,49.711692520264656,50.28830747973534
income,44067.45691382766,49.88676220838359,50.11323779161641
income,44384.488977955916,50.06061671257257,49.939383287427425
income,44701.52104208417,50.23325603283146,49.76674396716854
income,45018.55310621243,50.40468016916009,49.59531983083991
income,45335.58517034069,50.57488912155831,49.42511087844169
income,45652.61723446894,50.74388289002596,49.25611710997405
income,45969.6492985972,50.911661474562884,49.08833852543711
income,46286.68136272545,51.07822487516896,48.92177512483105
income,46603.71342685371,51.243573091844,48.756426908155994
income,46920.745490981964,51.40770612458787,48.59229387541213
income,47237.777555110224,51.570623973400444,48.42937602659956
income,47554.809619238484,51.73232663828154,48.267673361718465
income,47871.841683366736,51.89281411923103,48.107185880768974
income,48188.873747494996,52.05208641624878,47.94791358375122
income,48505.90581162325,52.21014352933463,47.789856470665356
income,48822.93787575151,52.36698545848846,47.633014541511535
income,49139.96993987976,52.52261220371012,47.477387796289875
income,49457.00200400802,52.67702376499946,47.32297623500053
income,49774.03406813628,52.830220142356374,47.169779857643626
income,50091.06613226453,52.98220133578071,47.01779866421929
income,50408.09819639279,53.132967345272334,46.867032654727666
income,50725.130260521044,53.2825181708311,46.7174818291689
income,51042.1623246493,53.43085381245692,46.56914618754309
income,51359.194388777556,53.57797427014961,46.42202572985038
income,51676.226452905816,53.72387954390908,46.276120456090915
income,51993.258517034075,53.8685696337352,46.1314303662648
income,52310.29058116233,54.01204453962782,45.98795546037217
income,52627.32264529059,54.15430426158685,45.84569573841314
income,52944.35470941884,54.29534879961214,45.70465120038785
income,53261.3867735471,54.43517815370359,45.56482184629641
income,53578.41883767535,54.573792323861056,45.426207676138944
income,53895.45090180361,54.71119131008444,45.288808689915555
income,54212.48296593187,54.84737511237363,45.15262488762637
income,54529.51503006012,54.98234373072848,45.01765626927152
income,54846.54709418838,55.1160971651489,44.8839028348511
income,55163.579158316636,55.24863541563476,44.751364584365234
income,55480.611222444895,55.37995848218598,44.62004151781402
income,55797.64328657315,55.51006636480241,44.48993363519758
income,56114.67535070141,55.63895906348397,44.36104093651602
income,56431.70741482967,55.76663657823055,44.23336342176944
income,56748.73947895792,55.893098909042024,44.10690109095797
income,57065.77154308618,56.018346055918315,43.981653944081685
income,57382.80360721443,56.1423780188593,43.85762198114071
income,57699.83567134269,56.26519479786487,43.734805202135135
income,58016.86773547094,56.38679639293495,43.61320360706506
income,58333.8997995992,56.50718280406941,43.49281719593059
income,58650.93186372746,56.62635403126818,43.37364596873183
income,58967.963927855715,56.74431007453114,43.255689925468864
income,59284.995991983975,56.86105093385822,43.13894906614178
income,59602.02805611223,56.97657660924931,43.02342339075069
income,59919.06012024049,57.0908871007043,42.90911289929569
income,60236.09218436874,57.20398240822314,42.79601759177687
income,60553.124248497,57.31586253180572,42.68413746819428
income,60870.15631262526,57.42652747145195,42.57347252854806
income,61187.18837675351,57.535977227161716,42.46402277283827
income,61504.22044088177,57.64421179893498,42.355788201065
income,61821.25250501002,57.75123118677165,42.24876881322835
income,62138.28456913828,57.85703539067162,42.14296460932838
income,62455.316633266535,57.96162441063481,42.03837558936519
income,62772.348697394795,58.06499824666116,41.93500175333884
income,63089.38076152305,58.167156898750584,41.83284310124942
income,63406.41282565131,58.268100366902985,41.731899633097015
income,63723.44488977957,58.367828651118316,41.63217134888168
income,64040.47695390782,58.46634175139648,41.53365824860352
income,64357.50901803608,58.5636396677374,41.43636033226259
income,64674.54108216433,58.659722400141035,41.340277599858965
income,64991.57314629259,58.7545899486073,41.2454100513927
income,65308.60521042084,58.8482423131361,41.1517576868639
income,65625.63727454911,58.9406794937274,41.05932050627259
income,65942.66933867735,59.0319014903811,40.9680985096189
income,66259.70140280561,59.12190830309717,40.87809169690282
income,66576.73346693387,59.210699931875546,40.789300068124454
income,66893.76553106213,59.29827637671614,40.70172362328386
income,67210.79759519038,59.38463763761891,40.61536236238109
income,67527.82965931864,59.46978371458378,40.53021628541623
income,67844.8617234469,59.55371460761069,40.44628539238931
income,68161.89378757516,59.636430316699595,40.363569683300405
income,68478.92585170342,59.71793084185045,40.28206915814955
income,68795.95791583166,59.79821618306319,40.20178381693681
income,69112.98997995992,59.877286340337754,40.122713659662246
income,69430.02204408818,59.9551413136741,40.04485868632591
income,69747.05410821644,60.03178110307215,39.968218896927844
income,70064.0861723447,60.10720570853189,39.89279429146811
income,70381.11823647295,60.181415130053274,39.81858486994672
income,70698.1503006012,60.25440936763624,39.74559063236376
income,71015.18236472947,60.32618842128073,39.67381157871925
income,71332.21442885773,60.396752290986754,39.60324770901325
income,71649.24649298597,60.4661009767542,39.53389902324581
income,71966.27855711423,60.53423447858306,39.46576552141693
income,72283.31062124249,60.601152796473315,39.398847203526685
income,72600.34268537075,60.6668559304249,39.3331440695751
income,72917.37474949901,60.731343880437784,39.26865611956221
income,73234.40681362725,60.79461664651193,39.20538335348807
income,73551.43887775551,60.856674228647314,39.14332577135269
income,73868.47094188377,60.917516626843884,39.08248337315612
income,74185.50300601203,60.977143841101636,39.02285615889837
income,74502.5350701403,61.03555587142051,38.964444128579494
income,74819.56713426854,61.0927527178005,38.907247282199506
income,75136.5991983968,61.14873438024158,38.85126561975842
income,75453.63126252506,61.20350085874371,38.79649914125629
income,75770.66332665332,61.25705215330686,38.742947846693134
income,76087.69539078156,61.309388263931034,38.69061173606896
income,76404.72745490982,61.3605091906162,38.6394908093838
income,76721.75951903808,61.41041493336233,38.589585066637675
income,77038.79158316634,61.4591054921694,38.5408945078306
income,77355.8236472946,61.50658086703742,38.493419132962586
income,77672.85571142285,61.552841057966326,38.44715894203369
income,77989.8877755511,61.59788606495614,38.40211393504386
income,78306.91983967937,61.64171588800686,38.35828411199314
income,78623.95190380763,61.68433052711843,38.31566947288157
income,78940.98396793588,61.72572998229088,38.274270017709114
income,79258.01603206413,61.76591425352419,38.23408574647582
income,79575.04809619239,61.80488334081833,38.19511665918167
income,79892.08016032065,61.842637244173304,38.15736275582669
income,80209.11222444891,61.87917596358914,38.120824036410866
income,80526.14428857715,61.914499499065776,38.08550050093422
income,80843.17635270541,61.94860785060327,38.05139214939674
income,81160.20841683367,61.98150101820157,38.01849898179842
income,81477.24048096193,62.0131790018607,37.986820998139294
income,81794.27254509019,62.04364180158066,37.95635819841933
income,82111.30460921844,62.07288941736145,37.92711058263855
income,82428.3366733467,62.10092184920308,37.89907815079692
income,82745.36873747496,62.12773909710555,37.872260902894446
income,83062.40080160322,62.15334116106887,37.84665883893113
income,83379.43286573146,62.17772804109305,37.82227195890695
income,83696.46492985972,62.2008997371781,37.7991002628219
income,84013.49699398798,62.222856249324025,37.777143750675975
income,84330.52905811624,62.24359757753084,37.75640242246917
income,84647.5611222445,62.263123721798564,37.73687627820144
income,84964.59318637275,62.28143468212719,37.71856531787281
income,85281.625250501,62.29853045851675,37.70146954148324
income,85598.65731462926,62.31441105096729,37.685588949032706
income,85915.68937875752,62.329076459478784,37.670923540521216
income,86232.72144288578,62.34252668405128,37.65747331594872
income,86549.75350701403,62.35476172468479,37.64523827531521
income,86866.78557114229,62.365781581379345,37.634218418620655
income,87183.81763527055,62.37558625413495,37.62441374586504
income,87500.84969939881,62.384175742951655,37.615824257048345
income,87817.88176352705,62.39155004782948,37.60844995217052
income,88134.91382765531,62.39770916876846,37.60229083123155
income,88451.94589178357,62.4026531057686,37.5973468942314
income,88768.97795591183,62.40638185882994,37.59361814117005
income,89086.01002004009,62.40889542795255,37.59110457204745
income,89403.04208416834,62.41019381313642,37.58980618686358
income,89720.0741482966,62.410277014381585,37.58972298561841
income,90037.10621242486,62.409145031688126,37.590854968311874
income,90354.13827655312,62.40679786505604,37.59320213494395
income,90671.17034068138,62.40323551448539,37.59676448551462
income,90988.20240480962,62.39845797997619,37.6015420200238
income,91305.23446893788,62.39246526152852,37.607534738471486
income,91622.26653306614,62.3852573591424,37.6147426408576
income,91939.2985971944,62.376834272817874,37.62316572718213
income,92256.33066132265,62.36719600255499,37.632803997445
income,92573.3627254509,62.356342548353815,37.64365745164619
income,92890.39478957916,62.34427391021436,37.65572608978564
income,93207.42685370742,62.33099008813671,37.669009911863284
income,93524.45891783568,62.31649108212092,37.683508917879074
income,93841.49098196393,62.300776892167,37.699223107833
income,94158.52304609219,62.28384751827506,37.71615248172495
income,94475.55511022045,62.265702960445125,37.73429703955488
income,94792.58717434871,62.24634321867724,37.75365678132275
income,95109.61923847697,62.225768292971495,37.77423170702851
income,95426.65130260521,62.20397818332793,37.79602181667206
income,95743.68336673347,62.180972889746634,37.81902711025338
income,96060.71543086173,62.156752412227625,37.843247587772375
income,96377.74749498999,62.131316750771006,37.868683249228994
income,96694.77955911824,62.104665905376834,37.89533409462317
income,97011.8116232465,62.07679987604514,37.92320012395486
income,97328.84368737476,62.04771866277604,37.95228133722396
income,97645.87575150302,62.01742226556958,37.982577734430414
income,97962.90781563128,61.985910684425846,38.014089315574154
income,98279.93987975952,61.9531839193449,38.04681608065509
income,98596.97194388778,61.91924197032682,38.08075802967318
income,98914.00400801604,61.88408483737168,38.11591516262832
income,99231.0360721443,61.84771252047955,38.152287479520446
income,99548.06813627256,61.81012501965052,38.18987498034949
income,99865.1002004008,61.77132233488466,38.22867766511535
income,100182.13226452906,61.73130446618206,38.26869553381794
income,100499.16432865732,61.69007141354278,38.30992858645722
income,100816.19639278558,61.647623176966924,38.35237682303308
income,101133.22845691383,61.60395975645457,38.39604024354543
income,101450.26052104209,61.55908115200581,38.44091884799419
income,101767.29258517035,61.51298736362072,38.487012636379276
income,102084.3246492986,61.46567839129939,38.534321608700594
income,102401.35671342687,61.41715423504195,38.58284576495806
income,102718.38877755511,61.36741489484844,38.632585105151556
income,103035.42084168337,61.316460370718964,38.683539629281036
income,103352.45290581163,61.26429066265363,38.735709337346364
income,103669.48496993989,61.21090577065252,38.78909422934748
income,103986.51703406815,61.156305694715755,38.84369430528425
income,104303.5490981964,61.100490434843394,38.899509565156606
income,104620.58116232466,61.043459991035576,38.95654000896443
income,104937.61322645292,60.98521436329237,39.01478563670762
income,105254.64529058117,60.925753551613916,39.07424644838609
income,105571.67735470942,60.86507755600026,39.134922443999734
income,105888.70941883768,60.80318637645158,39.19681362354842
income,106205.74148296594,60.74008001296792,39.25991998703208
income,106522.7735470942,60.67575846554942,39.32424153445058
income,106839.80561122246,60.61022173419619,39.38977826580381
income,107156.8376753507,60.543469818908335,39.456530181091665
income,107473.86973947896,60.475502719685956,39.524497280314044
income,107790.90180360722,60.406320436529185,39.59367956347082
income,108107.93386773548,60.335922969438116,39.664077030561884
income,108424.96593186374,60.26431031841288,39.73568968158711
income,108741.99799599199,60.191482483453605,39.8085175165464
income,109059.03006012025,60.117439464560384,39.88256053543962
income,109376.0621242485,60.04218126173334,39.95781873826665
income,109693.09418837677,59.96570787497263,40.03429212502738
income,110010.12625250501,59.888019304278316,40.111980695721684
income,110327.15831663327,59.809115549650585,40.190884450349415
income,110644.19038076153,59.72899661108953,40.27100338891047
income,110961.22244488979,59.64766248859527,40.35233751140473
income,111278.25450901805,59.56511318216796,40.43488681783204
income,111595.2865731463,59.48134869180771,40.5186513081923
income,111912.31863727455,59.39636901751466,40.60363098248534
income,112229.35070140281,59.310174159288934,40.68982584071107
income,112546.38276553107,59.22276411713068,40.77723588286933
income,112863.41482965933,59.13413889104001,40.86586110895999
income,113180.44689378758,59.04429848101709,40.95570151898292
income,113497.47895791584,58.95324288706204,41.04675711293797
income,113814.5110220441,58.860972109174995,41.13902789082501
income,114131.54308617236,58.76748614735611,41.2325138526439
income,114448.5751503006,58.67278500160553,41.327214998394474
income,114765.60721442886,58.576868671923364,41.423131328076636
income,115082.63927855712,58.479737158309796,41.52026284169021
income,115399.67134268538,58.38139046076496,41.61860953923504
income,115716.70340681364,58.281828579289005,41.718171420710995
income,116033.73547094189,58.181051513882075,41.818948486117925
income,116350.76753507015,58.079059264544306,41.92094073545569
income,116667.7995991984,57.97585183127588,42.024148168724125
income,116984.83166332667,57.87142921407693,42.128570785923074
income,117301.86372745493,57.76579141294761,42.23420858705239
income,117618.89579158317,57.658938427888096,42.341061572111904
income,117935.92785571143,57.55087025889851,42.44912974110149
income,118252.95991983969,57.44158690597904,42.55841309402096
income,118569.99198396795,57.33108836912984,42.66891163087016
income,118887.0240480962,57.21937464835107,42.78062535164893
income,119204.05611222445,57.10644574364289,42.89355425635712
income,119521.08817635271,56.99230165500546,43.00769834499454
income,119838.12024048097,56.87694238243891,43.12305761756109
income,120155.15230460923,56.76036792594348,43.239632074056516
income,120472.18436873748,56.64257828551932,43.35742171448068
income,120789.21643286574,56.52357346116658,43.47642653883342
income,121106.248496994,56.403353452885405,43.59664654711459
income,121423.28056112226,56.281918260676036,43.71808173932397
income,121740.31262525052,56.15926788453856,43.84073211546144
income,122057.34468937876,56.03540232447322,43.96459767552678
income,122374.37675350702,55.91032158048015,44.08967841951984
income,122691.40881763528,55.78402565255958,44.215974347440415
income,123008.44088176354,55.65651454071163,44.34348545928836
income,123325.47294589179,55.527788244936524,44.472211755063476
income,123642.50501002005,55.397846765234405,44.60215323476559
income,123959.5370741483,55.2666901016055,44.733309898394495
income,124276.56913827657,55.13431825404995,44.86568174595005
income,124593.60120240483,55.00073122256799,44.99926877743201
income,124910.63326653307,54.86592900715978,45.13407099284022
income,125227.66533066133,54.72991160782548,45.27008839217452
income,125544.69739478959,54.59267902456531,45.40732097543469
income,125861.72945891785,54.45423125737946,45.545768742620545
income,126178.7615230461,54.31456830626812,45.68543169373188
income,126495.79358717435,54.173690171231485,45.826309828768515
income,126812.82565130261,54.031596852269736,45.968403147730264
income,127129.85771543087,53.888288349383096,46.111711650616904
income,127446.88977955913,53.74376466257177,46.25623533742824
income,127763.92184368738,53.59802579183589,46.40197420816411
income,128080.95390781564,53.451071737175724,46.54892826282427
income,128397.9859719439,53.30290249859145,46.69709750140855
income,128715.01803607216,53.153518076083294,46.846481923916706
income,129032.05010020042,53.002918469651426,46.99708153034858
income,129349.08216432866,52.85110367929609,47.14889632070391
income,129666.11422845692,52.69807370501744,47.30192629498256
income,129983.14629258518,52.54382854681574,47.456171453184254
income,130300.17835671344,52.38836820469116,47.61163179530884
income,130617.21042084169,52.23169267864394,47.76830732135607
income,130934.24248496995,52.07380196867428,47.92619803132572
income,131251.27454909822,51.9146960747824,48.0853039252176
income,131568.30661322645,51.75437499696848,48.24562500303152
income,131885.3386773547,51.592838735232796,48.407161264767204
income,132202.37074148297,51.430087289575546,48.569912710424454
income,132519.40280561123,51.266120659996915,48.73387934000309
income,132836.4348697395,51.100938846497165,48.899061153502835
income,133153.46693386775,50.934541849076496,49.065458150923504
income,133470.498997996,50.76692966773516,49.23307033226484
income,133787.53106212427,50.59810230247336,49.401897697526636
